Age 	 GS
5.974207400000000234e+03	1.485120000000000005e+02
5.974241899999999987e+03	1.468489999999999895e+02
5.974276899999999841e+03	1.456470000000000198e+02
5.974312500000000000e+03	1.453400000000000034e+02
5.974348700000000463e+03	1.448280000000000030e+02
5.974385500000000320e+03	1.439070000000000107e+02
5.974423000000000684e+03	1.436649999999999920e+02
5.974461900000000242e+03	1.436999999999999886e+02
5.974503800000000410e+03	1.438120000000000118e+02
5.974547900000000482e+03	1.439579999999999984e+02
5.974594200000000455e+03	1.440709999999999980e+02
5.974642100000000028e+03	1.446959999999999980e+02
5.974691600000000108e+03	1.455320000000000107e+02
5.974741799999999785e+03	1.461730000000000018e+02
5.974793400000000474e+03	1.475970000000000084e+02
5.974845699999999852e+03	1.498129999999999882e+02
5.974898299999999836e+03	1.519439999999999884e+02
5.974951000000000022e+03	1.533679999999999950e+02
5.975003000000000611e+03	1.539050000000000011e+02
5.975055100000000493e+03	1.542040000000000077e+02
5.975106399999999667e+03	1.541370000000000005e+02
5.975156700000000455e+03	1.538629999999999995e+02
5.975205700000000434e+03	1.537669999999999959e+02
5.975253200000000106e+03	1.539339999999999975e+02
5.975298700000000281e+03	1.539929999999999950e+02
5.975341800000000148e+03	1.538199999999999932e+02
5.975382800000000316e+03	1.535510000000000161e+02
5.975421100000000479e+03	1.534000000000000057e+02
5.975457500000000437e+03	1.538050000000000068e+02
5.975492699999999786e+03	1.541850000000000023e+02
5.975526399999999740e+03	1.548839999999999861e+02
5.975559500000000298e+03	1.564300000000000068e+02
5.975591699999999946e+03	1.586150000000000091e+02
5.975622900000000300e+03	1.618779999999999859e+02
5.975653400000000147e+03	1.656890000000000214e+02
5.975683200000000397e+03	1.687479999999999905e+02
5.975712300000000141e+03	1.701540000000000248e+02
5.975740600000000086e+03	1.695420000000000016e+02
5.975768699999999626e+03	1.676170000000000186e+02
5.975796400000000176e+03	1.661059999999999945e+02
5.975823699999999917e+03	1.658540000000000134e+02
5.975850800000000163e+03	1.659270000000000209e+02
5.975877400000000307e+03	1.659840000000000089e+02
5.975904199999999946e+03	1.659779999999999802e+02
5.975930900000000292e+03	1.654759999999999991e+02
5.975957699999999932e+03	1.649790000000000134e+02
5.975984599999999773e+03	1.649009999999999820e+02
5.976011700000000019e+03	1.649819999999999993e+02
5.976038800000000265e+03	1.652450000000000045e+02
5.976066499999999905e+03	1.654650000000000034e+02
5.976094600000000355e+03	1.654040000000000248e+02
5.976123199999999997e+03	1.656159999999999854e+02
5.976152299999999741e+03	1.660190000000000055e+02
5.976182200000000194e+03	1.666229999999999905e+02
5.976212700000000041e+03	1.670559999999999832e+02
5.976243699999999990e+03	1.671490000000000009e+02
5.976275899999999638e+03	1.672270000000000039e+02
5.976309000000000196e+03	1.673470000000000084e+02
5.976343200000000252e+03	1.672040000000000077e+02
5.976378400000000511e+03	1.666440000000000055e+02
5.976414499999999862e+03	1.666229999999999905e+02
5.976452599999999620e+03	1.668420000000000130e+02
5.976493000000000393e+03	1.666959999999999980e+02
5.976535499999999956e+03	1.671509999999999820e+02
5.976579800000000432e+03	1.680390000000000157e+02
5.976625799999999799e+03	1.690149999999999864e+02
5.976673200000000179e+03	1.701870000000000118e+02
5.976721400000000358e+03	1.716850000000000023e+02
5.976771099999999933e+03	1.731800000000000068e+02
5.976821600000000217e+03	1.744329999999999927e+02
5.976872800000000097e+03	1.752549999999999955e+02
5.976924399999999878e+03	1.759209999999999923e+02
5.976975699999999961e+03	1.767579999999999814e+02
5.977027600000000348e+03	1.777229999999999848e+02
5.977079300000000330e+03	1.780970000000000084e+02
5.977130600000000413e+03	1.779749999999999943e+02
5.977181400000000394e+03	1.774729999999999848e+02
5.977231399999999667e+03	1.768109999999999786e+02
5.977280399999999645e+03	1.762899999999999920e+02
5.977327800000000025e+03	1.758029999999999973e+02
5.977374200000000201e+03	1.754890000000000043e+02
5.977419100000000071e+03	1.754740000000000180e+02
5.977462900000000445e+03	1.758880000000000052e+02
5.977506199999999808e+03	1.762159999999999798e+02
5.977548700000000281e+03	1.763440000000000225e+02
5.977591199999999844e+03	1.770099999999999909e+02
5.977633499999999913e+03	1.781920000000000073e+02
5.977675400000000081e+03	1.794509999999999934e+02
5.977716999999999643e+03	1.799449999999999932e+02
5.977758399999999710e+03	1.799000000000000057e+02
5.977799299999999675e+03	1.795629999999999882e+02
5.977840299999999843e+03	1.787140000000000271e+02
5.977881300000000010e+03	1.777620000000000005e+02
5.977922199999999975e+03	1.766279999999999859e+02
5.977963000000000648e+03	1.748720000000000141e+02
5.978003899999999703e+03	1.726779999999999973e+02
5.978044700000000375e+03	1.703700000000000045e+02
5.978085299999999734e+03	1.673709999999999809e+02
5.978126299999999901e+03	1.645670000000000073e+02
5.978167500000000473e+03	1.628729999999999905e+02
5.978208899999999630e+03	1.621430000000000007e+02
5.978250399999999900e+03	1.617450000000000045e+02
5.978291900000000169e+03	1.615020000000000095e+02
5.978334000000000742e+03	1.610840000000000032e+02
5.978376400000000103e+03	1.609089999999999918e+02
5.978419200000000274e+03	1.609199999999999875e+02
5.978462800000000243e+03	1.610370000000000061e+02
5.978507499999999709e+03	1.615459999999999923e+02
5.978553100000000086e+03	1.621629999999999825e+02
5.978599100000000362e+03	1.627609999999999957e+02
5.978646300000000338e+03	1.629159999999999968e+02
5.978694000000000415e+03	1.626359999999999957e+02
5.978742100000000391e+03	1.624620000000000175e+02
5.978790500000000065e+03	1.625960000000000036e+02
5.978838600000000042e+03	1.624890000000000043e+02
5.978887200000000121e+03	1.621090000000000089e+02
5.978935699999999997e+03	1.614370000000000118e+02
5.978984000000000378e+03	1.602340000000000089e+02
5.979031799999999748e+03	1.583569999999999993e+02
5.979079200000000128e+03	1.558189999999999884e+02
5.979125900000000001e+03	1.529620000000000175e+02
5.979171400000000176e+03	1.496870000000000118e+02
5.979216500000000451e+03	1.461550000000000011e+02
5.979260500000000320e+03	1.424339999999999975e+02
5.979303300000000490e+03	1.393389999999999986e+02
5.979344799999999850e+03	1.368859999999999957e+02
5.979384799999999814e+03	1.356800000000000068e+02
5.979423000000000684e+03	1.354900000000000091e+02
5.979459799999999632e+03	1.363370000000000175e+02
5.979495100000000093e+03	1.379979999999999905e+02
5.979528900000000249e+03	1.399399999999999977e+02
5.979561400000000503e+03	1.422760000000000105e+02
5.979592499999999745e+03	1.439240000000000066e+02
5.979622800000000097e+03	1.450079999999999814e+02
5.979652200000000448e+03	1.457170000000000130e+02
5.979680800000000090e+03	1.464590000000000032e+02
5.979708700000000135e+03	1.471329999999999814e+02
5.979736100000000079e+03	1.477340000000000089e+02
5.979763200000000325e+03	1.488209999999999980e+02
5.979789700000000266e+03	1.501920000000000073e+02
5.979816300000000410e+03	1.518820000000000050e+02
5.979842899999999645e+03	1.536179999999999950e+02
5.979869700000000194e+03	1.553079999999999927e+02
5.979896700000000237e+03	1.564020000000000152e+02
5.979923800000000483e+03	1.569300000000000068e+02
5.979951699999999619e+03	1.573529999999999802e+02
5.979980300000000170e+03	1.574139999999999873e+02
5.980009600000000319e+03	1.568060000000000116e+02
5.980039800000000469e+03	1.559749999999999943e+02
5.980071100000000115e+03	1.554420000000000073e+02
5.980103500000000167e+03	1.544029999999999916e+02
5.980136900000000423e+03	1.524840000000000089e+02
5.980172099999999773e+03	1.507870000000000061e+02
5.980208800000000338e+03	1.488820000000000050e+02
5.980247199999999793e+03	1.469260000000000161e+02
5.980287400000000162e+03	1.451239999999999952e+02
5.980329099999999926e+03	1.439540000000000077e+02
5.980373300000000199e+03	1.431510000000000105e+02
5.980419799999999668e+03	1.429650000000000034e+02
5.980472700000000259e+03	1.433720000000000141e+02
5.980535700000000361e+03	1.440570000000000164e+02
5.980606999999999971e+03	1.448609999999999900e+02
5.980685199999999895e+03	1.454310000000000116e+02
5.980767600000000130e+03	1.462770000000000152e+02
5.980854400000000169e+03	1.476779999999999973e+02
5.980943199999999706e+03	1.484129999999999825e+02
5.981032199999999648e+03	1.475589999999999975e+02
5.981119999999999891e+03	1.464920000000000186e+02
5.981204800000000432e+03	1.462249999999999943e+02
5.981284300000000258e+03	1.458249999999999886e+02
5.981358500000000276e+03	1.447860000000000014e+02
5.981425000000000182e+03	1.443810000000000002e+02
5.981486600000000180e+03	1.450200000000000102e+02
5.981547099999999773e+03	1.457640000000000100e+02
5.981605800000000272e+03	1.469329999999999927e+02
5.981664000000000669e+03	1.486119999999999948e+02
5.981720999999999549e+03	1.505790000000000077e+02
5.981776899999999841e+03	1.529420000000000073e+02
5.981831799999999930e+03	1.547460000000000093e+02
5.981885699999999815e+03	1.557690000000000055e+02
5.981938500000000204e+03	1.561129999999999995e+02
5.981989900000000489e+03	1.561359999999999957e+02
5.982040799999999763e+03	1.552120000000000175e+02
5.982090900000000147e+03	1.530399999999999920e+02
5.982140000000000327e+03	1.501320000000000050e+02
5.982188299999999799e+03	1.469420000000000073e+02
5.982235400000000482e+03	1.438060000000000116e+02
5.982282100000000355e+03	1.409439999999999884e+02
5.982328099999999722e+03	1.385870000000000175e+02
5.982373300000000199e+03	1.367829999999999870e+02
5.982417900000000373e+03	1.366870000000000118e+02
5.982461400000000140e+03	1.382570000000000050e+02
5.982503400000000511e+03	1.411470000000000198e+02
5.982543800000000374e+03	1.445420000000000016e+02
5.982583400000000438e+03	1.478789999999999907e+02
5.982621999999999389e+03	1.510989999999999895e+02
5.982659599999999955e+03	1.532139999999999986e+02
5.982696500000000015e+03	1.544910000000000139e+02
5.982732399999999870e+03	1.559290000000000020e+02
5.982768100000000231e+03	1.574250000000000114e+02
5.982803499999999985e+03	1.583239999999999839e+02
5.982838600000000042e+03	1.588870000000000005e+02
5.982873499999999694e+03	1.593890000000000100e+02
5.982908500000000458e+03	1.600149999999999864e+02
5.982943299999999908e+03	1.608139999999999930e+02
5.982978699999999662e+03	1.613379999999999939e+02
5.983014500000000226e+03	1.615180000000000007e+02
5.983050799999999981e+03	1.617100000000000080e+02
5.983087800000000243e+03	1.615480000000000018e+02
5.983125600000000304e+03	1.606380000000000052e+02
5.983164300000000367e+03	1.592160000000000082e+02
5.983203700000000026e+03	1.566920000000000073e+02
5.983244700000000194e+03	1.535629999999999882e+02
5.983286999999999352e+03	1.499290000000000020e+02
5.983330700000000434e+03	1.462589999999999861e+02
5.983376100000000406e+03	1.436899999999999977e+02
5.983422599999999875e+03	1.429079999999999870e+02
5.983473299999999654e+03	1.441200000000000045e+02
5.983529099999999744e+03	1.458139999999999930e+02
5.983589399999999841e+03	1.472069999999999936e+02
5.983653400000000147e+03	1.482270000000000039e+02
5.983720199999999750e+03	1.482800000000000011e+02
5.983789099999999962e+03	1.475759999999999934e+02
5.983858699999999772e+03	1.471959999999999980e+02
5.983929399999999987e+03	1.471899999999999977e+02
5.984000000000000000e+03	1.464260000000000161e+02
5.984069500000000517e+03	1.454010000000000105e+02
5.984137200000000121e+03	1.443340000000000032e+02
5.984201799999999821e+03	1.428050000000000068e+02
5.984263700000000426e+03	1.406629999999999825e+02
5.984321399999999812e+03	1.386260000000000048e+02
5.984374300000000403e+03	1.373739999999999952e+02
5.984421400000000176e+03	1.368810000000000002e+02
5.984464799999999741e+03	1.370529999999999973e+02
5.984506699999999910e+03	1.376649999999999920e+02
5.984546999999999571e+03	1.388229999999999791e+02
5.984586299999999937e+03	1.406730000000000018e+02
5.984624499999999898e+03	1.432980000000000018e+02
5.984661600000000362e+03	1.459550000000000125e+02
5.984697699999999713e+03	1.483499999999999943e+02
5.984732500000000073e+03	1.496479999999999961e+02
5.984766800000000330e+03	1.503710000000000093e+02
5.984800199999999677e+03	1.510240000000000009e+02
5.984833000000000538e+03	1.510210000000000150e+02
5.984864999999999782e+03	1.505800000000000125e+02
5.984896499999999833e+03	1.502139999999999986e+02
5.984927200000000084e+03	1.501279999999999859e+02
5.984957800000000134e+03	1.497870000000000061e+02
5.984988000000000284e+03	1.491080000000000041e+02
5.985017899999999827e+03	1.480979999999999848e+02
5.985047599999999875e+03	1.467450000000000045e+02
5.985077199999999721e+03	1.459920000000000186e+02
5.985106700000000274e+03	1.456329999999999814e+02
5.985135999999999513e+03	1.457549999999999955e+02
5.985165600000000268e+03	1.461879999999999882e+02
5.985195400000000518e+03	1.460060000000000002e+02
5.985225500000000466e+03	1.452420000000000186e+02
5.985255799999999908e+03	1.441510000000000105e+02
5.985286299999999756e+03	1.426570000000000107e+02
5.985317500000000109e+03	1.419219999999999970e+02
5.985349199999999655e+03	1.416910000000000025e+02
5.985381599999999708e+03	1.410970000000000084e+02
5.985414600000000064e+03	1.406179999999999950e+02
5.985448400000000220e+03	1.408310000000000173e+02
5.985482600000000275e+03	1.419320000000000164e+02
5.985516999999999825e+03	1.433760000000000048e+02
5.985552200000000084e+03	1.446220000000000141e+02
5.985587800000000243e+03	1.454650000000000034e+02
5.985623700000000099e+03	1.464300000000000068e+02
5.985659800000000359e+03	1.478619999999999948e+02
5.985695899999999710e+03	1.492060000000000173e+02
5.985732500000000073e+03	1.500459999999999923e+02
5.985769199999999728e+03	1.510159999999999911e+02
5.985805999999999585e+03	1.521150000000000091e+02
5.985842899999999645e+03	1.529300000000000068e+02
5.985879700000000412e+03	1.537820000000000107e+02
5.985916400000000067e+03	1.543220000000000027e+02
5.985952599999999620e+03	1.544230000000000018e+02
5.985989000000000487e+03	1.543520000000000039e+02
5.986025200000000041e+03	1.544679999999999893e+02
5.986061099999999897e+03	1.544199999999999875e+02
5.986096599999999853e+03	1.540399999999999920e+02
5.986131400000000212e+03	1.532939999999999827e+02
5.986166100000000370e+03	1.519509999999999934e+02
5.986200399999999718e+03	1.500089999999999861e+02
5.986234000000000378e+03	1.477340000000000089e+02
5.986267100000000028e+03	1.456250000000000000e+02
5.986299500000000080e+03	1.438930000000000007e+02
5.986330899999999929e+03	1.423820000000000050e+02
5.986361899999999878e+03	1.412579999999999814e+02
5.986392100000000028e+03	1.409550000000000125e+02
5.986421400000000176e+03	1.408670000000000186e+02
5.986450100000000020e+03	1.414020000000000152e+02
5.986478600000000370e+03	1.422820000000000107e+02
5.986506800000000112e+03	1.436020000000000039e+02
5.986534400000000460e+03	1.448619999999999948e+02
5.986561999999999898e+03	1.455409999999999968e+02
5.986589399999999841e+03	1.461029999999999802e+02
5.986616500000000087e+03	1.466160000000000139e+02
5.986643399999999929e+03	1.469869999999999948e+02
5.986669799999999668e+03	1.473710000000000093e+02
5.986696300000000520e+03	1.481879999999999882e+02
5.986722499999999854e+03	1.493340000000000032e+02
5.986748400000000402e+03	1.503360000000000127e+02
5.986774199999999837e+03	1.511370000000000005e+02
5.986799799999999777e+03	1.525250000000000057e+02
5.986825200000000223e+03	1.540780000000000030e+02
5.986850199999999859e+03	1.558650000000000091e+02
5.986875200000000405e+03	1.576850000000000023e+02
5.986900099999999838e+03	1.590200000000000102e+02
5.986924799999999777e+03	1.588040000000000020e+02
5.986949300000000221e+03	1.572549999999999955e+02
5.986973500000000058e+03	1.555699999999999932e+02
5.986997800000000097e+03	1.541239999999999952e+02
5.987021899999999732e+03	1.529499999999999886e+02
5.987045900000000074e+03	1.522210000000000036e+02
5.987069800000000214e+03	1.514519999999999982e+02
5.987093499999999949e+03	1.504149999999999920e+02
5.987117199999999684e+03	1.493100000000000023e+02
5.987140599999999722e+03	1.475339999999999918e+02
5.987164099999999962e+03	1.455120000000000005e+02
5.987187500000000000e+03	1.437760000000000105e+02
5.987210799999999836e+03	1.421220000000000141e+02
5.987234099999999671e+03	1.407270000000000039e+02
5.987257300000000214e+03	1.390190000000000055e+02
5.987280200000000150e+03	1.371829999999999927e+02
5.987303300000000490e+03	1.362450000000000045e+02
5.987326399999999921e+03	1.357579999999999814e+02
5.987349500000000262e+03	1.352050000000000125e+02
5.987372500000000400e+03	1.346610000000000014e+02
5.987395300000000134e+03	1.339250000000000114e+02
5.987418300000000272e+03	1.336090000000000089e+02
5.987441100000000006e+03	1.340370000000000061e+02
5.987463499999999840e+03	1.344209999999999923e+02
5.987485400000000482e+03	1.348489999999999895e+02
5.987507099999999809e+03	1.353420000000000130e+02
5.987528299999999945e+03	1.361730000000000018e+02
5.987549100000000180e+03	1.378229999999999791e+02
5.987569800000000214e+03	1.396370000000000005e+02
5.987590199999999641e+03	1.409869999999999948e+02
5.987610400000000482e+03	1.415850000000000080e+02
5.987630400000000009e+03	1.422139999999999986e+02
5.987649999999999636e+03	1.430089999999999861e+02
5.987669600000000173e+03	1.432529999999999859e+02
5.987689100000000508e+03	1.437990000000000066e+02
5.987708400000000438e+03	1.442210000000000036e+02
5.987727700000000368e+03	1.439339999999999975e+02
5.987746999999999389e+03	1.436339999999999861e+02
5.987766099999999824e+03	1.439900000000000091e+02
5.987785200000000259e+03	1.446750000000000114e+02
5.987804399999999987e+03	1.452959999999999923e+02
5.987823599999999715e+03	1.461359999999999957e+02
5.987842899999999645e+03	1.468890000000000100e+02
5.987862399999999980e+03	1.470720000000000027e+02
5.987881699999999910e+03	1.467700000000000102e+02
5.987901399999999740e+03	1.466779999999999973e+02
5.987921299999999974e+03	1.467669999999999959e+02
5.987941300000000410e+03	1.468609999999999900e+02
5.987961599999999635e+03	1.471100000000000136e+02
5.987982100000000173e+03	1.472720000000000198e+02
5.988002900000000409e+03	1.473120000000000118e+02
5.988023799999999937e+03	1.470329999999999870e+02
5.988045299999999770e+03	1.467139999999999986e+02
5.988067000000000007e+03	1.464139999999999873e+02
5.988089200000000346e+03	1.459110000000000014e+02
5.988111700000000383e+03	1.454989999999999952e+02
5.988134700000000521e+03	1.445939999999999941e+02
5.988157900000000154e+03	1.434260000000000161e+02
5.988181900000000496e+03	1.426460000000000150e+02
5.988206299999999828e+03	1.416989999999999839e+02
5.988231200000000172e+03	1.406440000000000055e+02
5.988256800000000112e+03	1.397069999999999936e+02
5.988282600000000457e+03	1.393089999999999975e+02
5.988309299999999894e+03	1.389950000000000045e+02
5.988336599999999635e+03	1.383429999999999893e+02
5.988364599999999882e+03	1.377959999999999923e+02
5.988393299999999726e+03	1.373340000000000032e+02
5.988422700000000077e+03	1.368580000000000041e+02
5.988453700000000026e+03	1.369139999999999873e+02
5.988487100000000282e+03	1.374360000000000070e+02
5.988523100000000341e+03	1.383209999999999980e+02
5.988561300000000301e+03	1.395800000000000125e+02
5.988601499999999760e+03	1.415169999999999959e+02
5.988643500000000131e+03	1.436279999999999859e+02
5.988686499999999796e+03	1.454329999999999927e+02
5.988731399999999667e+03	1.471229999999999905e+02
5.988777399999999943e+03	1.484720000000000084e+02
5.988824300000000221e+03	1.500629999999999882e+02
5.988871900000000096e+03	1.508930000000000007e+02
5.988920000000000073e+03	1.509449999999999932e+02
5.988968399999999747e+03	1.507899999999999920e+02
5.989016400000000431e+03	1.507229999999999848e+02
5.989064699999999903e+03	1.499099999999999966e+02
5.989112699999999677e+03	1.478770000000000095e+02
5.989160200000000259e+03	1.451359999999999957e+02
5.989206799999999930e+03	1.416889999999999930e+02
5.989252099999999700e+03	1.371109999999999900e+02
5.989296599999999671e+03	1.323249999999999886e+02
5.989339700000000448e+03	1.288940000000000055e+02
5.989381199999999808e+03	1.266749999999999972e+02
5.989420900000000074e+03	1.254029999999999916e+02
5.989459200000000237e+03	1.254110000000000014e+02
5.989496299999999792e+03	1.268209999999999980e+02
5.989533099999999649e+03	1.290349999999999966e+02
5.989569199999999910e+03	1.313220000000000027e+02
5.989604699999999866e+03	1.334159999999999968e+02
5.989639699999999721e+03	1.351329999999999814e+02
5.989674299999999675e+03	1.361699999999999875e+02
5.989708499999999731e+03	1.370929999999999893e+02
5.989741999999999280e+03	1.384050000000000011e+02
5.989775599999999940e+03	1.396109999999999900e+02
5.989809100000000399e+03	1.410370000000000061e+02
5.989842400000000453e+03	1.427160000000000082e+02
5.989875700000000506e+03	1.445939999999999941e+02
5.989908800000000156e+03	1.466520000000000152e+02
5.989942200000000412e+03	1.482139999999999986e+02
5.989975800000000163e+03	1.488899999999999864e+02
5.990009600000000319e+03	1.489699999999999989e+02
5.990043800000000374e+03	1.485409999999999968e+02
5.990078300000000127e+03	1.480159999999999911e+02
5.990113299999999981e+03	1.473720000000000141e+02
5.990148400000000038e+03	1.464530000000000030e+02
5.990184400000000096e+03	1.456059999999999945e+02
5.990221099999999751e+03	1.446639999999999873e+02
5.990258600000000115e+03	1.438930000000000007e+02
5.990296800000000076e+03	1.430679999999999836e+02
5.990335500000000138e+03	1.420709999999999980e+02
5.990375399999999900e+03	1.414620000000000175e+02
5.990416400000000067e+03	1.410860000000000127e+02
5.990458700000000135e+03	1.411119999999999948e+02
5.990502599999999802e+03	1.422909999999999968e+02
5.990548000000000684e+03	1.445349999999999966e+02
5.990594699999999648e+03	1.464789999999999850e+02
5.990642100000000028e+03	1.477170000000000130e+02
5.990690999999999804e+03	1.479420000000000073e+02
5.990740899999999783e+03	1.474979999999999905e+02
5.990791699999999764e+03	1.467510000000000048e+02
5.990843100000000049e+03	1.465270000000000152e+02
5.990894699999999830e+03	1.461069999999999993e+02
5.990947100000000319e+03	1.449010000000000105e+02
5.991000000000000000e+03	1.433010000000000161e+02
5.991053000000000793e+03	1.412330000000000041e+02
5.991106099999999969e+03	1.386820000000000164e+02
5.991159200000000055e+03	1.357510000000000048e+02
5.991211699999999837e+03	1.330759999999999934e+02
5.991264400000000023e+03	1.306059999999999945e+02
5.991316600000000108e+03	1.287179999999999893e+02
5.991368400000000292e+03	1.276320000000000050e+02
5.991419499999999971e+03	1.274470000000000027e+02
5.991470599999999649e+03	1.284819999999999993e+02
5.991522399999999834e+03	1.308689999999999998e+02
5.991574400000000423e+03	1.347450000000000045e+02
5.991627300000000105e+03	1.392640000000000100e+02
5.991680800000000090e+03	1.431479999999999961e+02
5.991734500000000480e+03	1.467210000000000036e+02
5.991788499999999658e+03	1.497649999999999864e+02
5.991842200000000048e+03	1.515190000000000055e+02
5.991896399999999630e+03	1.520900000000000034e+02
5.991950700000000325e+03	1.518000000000000114e+02
5.992004799999999705e+03	1.503259999999999934e+02
5.992058600000000297e+03	1.473829999999999814e+02
5.992112200000000485e+03	1.439420000000000073e+02
5.992165399999999863e+03	1.406740000000000066e+02
5.992217599999999948e+03	1.375260000000000105e+02
5.992269800000000032e+03	1.339830000000000041e+02
5.992321200000000317e+03	1.309569999999999936e+02
5.992371900000000096e+03	1.290989999999999895e+02
5.992421800000000076e+03	1.287750000000000057e+02
5.992470900000000256e+03	1.302489999999999952e+02
5.992520999999999731e+03	1.327129999999999939e+02
5.992571300000000520e+03	1.359159999999999968e+02
5.992621900000000096e+03	1.394199999999999875e+02
5.992672599999999875e+03	1.430790000000000077e+02
5.992723299999999654e+03	1.459459999999999980e+02
5.992774000000000342e+03	1.477909999999999968e+02
5.992824000000000524e+03	1.483329999999999984e+02
5.992874200000000201e+03	1.472930000000000064e+02
5.992924100000000180e+03	1.458509999999999991e+02
5.992973500000000058e+03	1.442870000000000061e+02
5.993022399999999834e+03	1.424610000000000127e+02
5.993070200000000114e+03	1.406839999999999975e+02
5.993117699999999786e+03	1.389489999999999839e+02
5.993164399999999659e+03	1.366979999999999791e+02
5.993210200000000441e+03	1.342700000000000102e+02
5.993254899999999907e+03	1.322829999999999870e+02
5.993298600000000079e+03	1.310540000000000020e+02
5.993340600000000450e+03	1.299290000000000020e+02
5.993381699999999910e+03	1.287139999999999986e+02
5.993421400000000176e+03	1.283470000000000084e+02
5.993460399999999936e+03	1.293199999999999932e+02
5.993499399999999696e+03	1.305949999999999989e+02
5.993538199999999961e+03	1.317560000000000002e+02
5.993576900000000023e+03	1.325679999999999836e+02
5.993615099999999984e+03	1.328460000000000036e+02
5.993653400000000147e+03	1.329560000000000173e+02
5.993691499999999905e+03	1.332079999999999984e+02
5.993729299999999967e+03	1.341450000000000102e+02
5.993766800000000330e+03	1.354479999999999791e+02
5.993803600000000188e+03	1.367210000000000036e+02
5.993840400000000045e+03	1.382270000000000039e+02
5.993876800000000003e+03	1.392909999999999968e+02
5.993912699999999859e+03	1.400579999999999927e+02
5.993948199999999815e+03	1.411699999999999875e+02
5.993983100000000377e+03	1.421659999999999968e+02
5.994017499999999927e+03	1.428559999999999945e+02
5.994050999999999476e+03	1.433010000000000161e+02
5.994084100000000035e+03	1.434350000000000023e+02
5.994116700000000492e+03	1.434279999999999973e+02
5.994148500000000240e+03	1.435939999999999941e+02
5.994179600000000391e+03	1.440010000000000048e+02
5.994209700000000339e+03	1.440860000000000127e+02
5.994239199999999983e+03	1.432939999999999827e+02
5.994268000000000939e+03	1.429000000000000057e+02
5.994295900000000074e+03	1.433329999999999984e+02
5.994322799999999916e+03	1.433660000000000139e+02
5.994348899999999958e+03	1.432439999999999998e+02
5.994374000000000706e+03	1.430860000000000127e+02
5.994397799999999734e+03	1.428499999999999943e+02
5.994420900000000074e+03	1.427500000000000000e+02
5.994443100000000413e+03	1.430550000000000068e+02
5.994464600000000246e+03	1.438400000000000034e+02
5.994485599999999977e+03	1.445800000000000125e+02
5.994505999999999403e+03	1.453110000000000070e+02
5.994525599999999940e+03	1.463350000000000080e+02
5.994544899999999870e+03	1.472700000000000102e+02
5.994563600000000406e+03	1.480600000000000023e+02
5.994581900000000132e+03	1.493479999999999848e+02
5.994599699999999757e+03	1.510819999999999936e+02
5.994616799999999785e+03	1.526810000000000116e+02
5.994633700000000317e+03	1.541539999999999964e+02
5.994650200000000041e+03	1.556730000000000018e+02
5.994666299999999865e+03	1.569070000000000107e+02
5.994682099999999991e+03	1.580220000000000198e+02
5.994697500000000218e+03	1.592789999999999964e+02
5.994712599999999838e+03	1.605000000000000000e+02
5.994727200000000266e+03	1.621550000000000011e+02
5.994741700000000492e+03	1.639850000000000136e+02
5.994755999999999403e+03	1.653179999999999836e+02
5.994770000000000437e+03	1.662259999999999991e+02
5.994783900000000358e+03	1.664320000000000164e+02
5.994797400000000380e+03	1.665359999999999729e+02
5.994810900000000402e+03	1.665159999999999911e+02
5.994824200000000019e+03	1.661170000000000186e+02
5.994837400000000343e+03	1.662209999999999752e+02
5.994850500000000466e+03	1.666020000000000039e+02
5.994863599999999678e+03	1.666999999999999886e+02
5.994876500000000306e+03	1.666680000000000064e+02
5.994889400000000023e+03	1.662290000000000134e+02
5.994902299999999741e+03	1.651390000000000100e+02
5.994915299999999661e+03	1.643070000000000164e+02
5.994928300000000490e+03	1.635570000000000164e+02
5.994941300000000410e+03	1.627729999999999961e+02
5.994954300000000330e+03	1.621579999999999870e+02
5.994967599999999948e+03	1.616430000000000007e+02
5.994980900000000474e+03	1.607239999999999895e+02
5.994994400000000496e+03	1.597470000000000141e+02
5.995008100000000013e+03	1.592309999999999945e+02
5.995021999999999935e+03	1.586220000000000141e+02
5.995036100000000260e+03	1.575379999999999825e+02
5.995050199999999677e+03	1.566639999999999873e+02
5.995064800000000105e+03	1.560749999999999886e+02
5.995079600000000028e+03	1.555250000000000057e+02
5.995094799999999850e+03	1.552309999999999945e+02
5.995110200000000077e+03	1.547439999999999998e+02
5.995126100000000406e+03	1.538700000000000045e+02
5.995142100000000028e+03	1.528089999999999975e+02
5.995158699999999953e+03	1.522220000000000084e+02
5.995175600000000486e+03	1.521320000000000050e+02
5.995193000000000211e+03	1.525989999999999895e+02
5.995210900000000038e+03	1.529479999999999791e+02
5.995229100000000471e+03	1.521570000000000107e+02
5.995247900000000300e+03	1.517539999999999907e+02
5.995267300000000432e+03	1.518990000000000009e+02
5.995287199999999757e+03	1.520660000000000025e+02
5.995307700000000295e+03	1.517760000000000105e+02
5.995328800000000228e+03	1.511659999999999968e+02
5.995350400000000263e+03	1.506929999999999836e+02
5.995372500000000400e+03	1.503239999999999839e+02
5.995395499999999629e+03	1.499850000000000136e+02
5.995419100000000071e+03	1.497750000000000057e+02
5.995444599999999809e+03	1.501829999999999927e+02
5.995472600000000057e+03	1.512040000000000077e+02
5.995502599999999802e+03	1.520620000000000118e+02
